neuron_id,oscillation,mean_angle,var,p,session_name,group_name,experiment_name,group,neuron_type,width_basepost,mean_firing_rate,cv_isi_burst
1585,theta,2.62,0.96,0.74,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,50.6172090666696,0.773054575205937,0.465188262706623
1586,delta,2.88,0.78,0.0,hamilton_20,citalopram_continuation,HAMILTON,CIT,SIR,40.14326450980343,0.8483395167858111,1.2700446109783532
1586,theta,2.62,0.84,0.0,hamilton_20,citalopram_continuation,HAMILTON,CIT,SIR,40.14326450980343,0.8483395167858111,1.2700446109783532
1587,delta,-0.98,0.97,0.46,hamilton_20,citalopram_continuation,HAMILTON,CIT,SIR,50.097557057499216,1.243821116070301,0.7298832210738342
1587,theta,2.72,0.91,0.01,hamilton_20,citalopram_continuation,HAMILTON,CIT,SIR,50.097557057499216,1.243821116070301,0.7298832210738342
1588,delta,-0.85,0.95,0.16,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,59.70789868665517,1.954005130268703,0.4516049649161791
1588,theta,2.98,0.9,0.0,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,59.70789868665517,1.954005130268703,0.4516049649161791
1589,delta,-0.37,0.96,0.36,hamilton_20,citalopram_continuation,HAMILTON,CIT,SIR,52.86565101334429,1.05194898377108,0.9415305964942052
1589,theta,2.9,0.91,0.06,hamilton_20,citalopram_continuation,HAMILTON,CIT,SIR,52.86565101334429,1.05194898377108,0.9415305964942052
1590,delta,-0.61,0.99,0.79,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,60.6733152693667,1.362962422207155,0.2411230500549128
1590,theta,-2.78,0.89,0.0,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,60.6733152693667,1.362962422207155,0.2411230500549128
1592,delta,2.48,0.95,0.38,hamilton_20,citalopram_continuation,HAMILTON,CIT,SIR,68.8997209846369,0.6530496271888606,1.1326396671457168
1592,theta,3.09,0.91,0.12,hamilton_20,citalopram_continuation,HAMILTON,CIT,SIR,68.8997209846369,0.6530496271888606,1.1326396671457168
1593,delta,-2.92,0.93,0.03,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,70.90021452967528,1.0167755867339845,0.749539888205674
1593,theta,2.69,0.88,0.0,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,70.90021452967528,1.0167755867339845,0.749539888205674
1594,delta,-2.52,0.96,0.16,hamilton_20,citalopram_continuation,HAMILTON,CIT,SIR,59.98911057436615,1.392070131292913,0.9029317914592596
1594,theta,-3.08,0.88,0.0,hamilton_20,citalopram_continuation,HAMILTON,CIT,SIR,59.98911057436615,1.392070131292913,0.9029317914592596
