neuron_id,cv2_isi,is_buster,cv2_isi_burst,median_burst_interval,mean_firing_rate,mean_firing_rate_ifr,fraction_bursts,max_firing_rate,cv_firing_rate
1069,1.005388150587417,False,0.941490888199132,0.01140000000003738,1.8355555555555556,1.59724879790101,0.04418886198547216,134,0.1824417940521482
1070,0.999237536610093,True,0.8226812607070165,0.009733333333315386,6.3661111111111115,6.2658852806716965,0.14992582249760014,492,0.11925837987474266
1071,0.7436349833057742,False,0.6371530964910773,0.010366666666641322,9.367777777777778,9.566129671619008,0.06790416320721149,423,0.07887228250254172
1072,0.9764699926075747,True,0.7676355226760855,0.010166666666691526,8.661666666666667,9.373413806793405,0.12186517862869604,323,0.06001678555682334
1074,0.8084076399215435,False,0.727617931670162,0.010866666666743185,3.612222222222222,3.0112932048746703,0.038911104275607504,211,0.12954058510135746
1075,0.7234014582787613,False,0.6347724960906601,0.010333333333392147,4.873333333333333,5.599798791901062,0.04730962152302782,265,0.14344852275744613
1076,0.8525801641271852,False,0.8256930194767726,0.011366666666731362,1.926111111111111,1.9782071474155045,0.013267955004326508,131,0.2796301682411012
1077,1.339959207849884,False,1.339959207849884,,0.0038888888888888888,,0.0,1,0.2711322142351191
1078,0.8754197553203037,False,0.7929068856598026,0.010299999999915599,2.8266666666666667,2.9480734779607363,0.04658018867924528,280,0.12907752827193167
1079,0.8063285764995871,False,0.6821147195933389,0.009933333333265182,3.457777777777778,3.406883341668822,0.05446658097686375,246,0.4353704784564331
1080,0.6047266288269978,False,0.6047266288269978,,0.007222222222222222,,0.0,2,0.6100542596566111
1081,0.5228096893884686,False,0.4943720864678302,0.012316666666670528,1.4577777777777778,3.367402468977208,0.013719512195121951,427,0.4157697446451883
1082,0.9301224485895534,False,0.837515840393842,0.010166666666677315,3.4694444444444446,3.3396399650027284,0.051240992794235385,158,0.10260131668222197
1084,0.8573790929569696,False,0.7967226651377107,0.011983333333329682,2.0383333333333336,2.083756540250773,0.033251567184518944,297,0.18818548371200236
1085,0.5011658287129955,False,0.5011658287129955,,0.5011111111111111,1.5041996016671821,0.0,60,0.8661870675888463
1086,1.058884253441951,False,0.9920816594203902,0.010866666666743185,1.4372222222222222,1.504489169968259,0.03362968689601856,76,0.20746916959575973
1087,1.0512975922249586,False,1.0486915205786314,0.012900000000058753,0.9305555555555556,0.8936968816524828,0.0011940298507462687,38,0.12618702186203273
1088,0.9322821068920798,False,0.9322821068920798,,0.11,1.0174427751687287,0.0,40,0.27218381393227964
1089,1.2945204530527754,True,0.8612800408996429,0.013099999999894862,0.0077777777777777776,,0.35714285714285715,11,0.12992947473443808
1093,0.7558631615772322,False,0.7498311396517019,0.008600000000001273,2.205,2.3622970896594127,0.004787100025195263,179,0.2931638743249252
1094,0.8048435482552501,False,0.7701229934397227,0.005400000000008731,0.47,0.8755858322248822,0.018912529550827423,141,0.5519971904314632
1095,0.7804035858722439,False,0.7804035858722439,,0.057777777777777775,1.4853229850340437,0.0,71,0.11451640242368519
1096,0.9459246330485683,False,0.895733570296746,0.006366666666622223,0.013333333333333334,,0.041666666666666664,9,0.32311379176904775
1098,0.7482118981421485,False,0.7351085419867274,0.0077666666666118545,0.9788888888888889,0.6818812196220737,0.010783200908059024,93,0.4999299428023399
1099,1.0597812975969712,False,0.9832387490438443,0.009083333333251176,0.052222222222222225,1.2435259900704767,0.0425531914893617,49,0.19323286863082648
1100,0.5027603816840416,False,0.5011758240607591,0.004866666666657693,2.045,1.961721169245059,0.0008149959250203749,122,0.27386358914161574
