timepoint_s,cluster,quality,session_name
10.0,act,med,hamilton_14
12.0,act,med,hamilton_14
14.0,act,med,hamilton_14
16.0,act,med,hamilton_14
18.0,act,med,hamilton_14
20.0,act,med,hamilton_14
22.0,act,med,hamilton_14
24.0,act,med,hamilton_14
26.0,act,med,hamilton_14
28.0,act,med,hamilton_14
30.0,act,med,hamilton_14
32.0,act,med,hamilton_14
34.0,sw,med,hamilton_14
36.0,sw,med,hamilton_14
38.0,sw,med,hamilton_14
40.0,sw,med,hamilton_14
42.0,sw,med,hamilton_14
44.0,sw,med,hamilton_14
46.0,sw,med,hamilton_14
48.0,sw,med,hamilton_14
50.0,sw,med,hamilton_14
52.0,sw,med,hamilton_14
54.0,sw,med,hamilton_14
56.0,sw,med,hamilton_14
58.0,sw,med,hamilton_14
60.0,sw,med,hamilton_14
62.0,sw,med,hamilton_14
64.0,act,med,hamilton_14
66.0,act,med,hamilton_14
68.0,act,med,hamilton_14
70.0,act,med,hamilton_14
72.0,act,med,hamilton_14
74.0,act,med,hamilton_14
76.0,act,med,hamilton_14
78.0,act,med,hamilton_14
80.0,act,med,hamilton_14
82.0,act,med,hamilton_14
84.0,act,med,hamilton_14
86.0,act,med,hamilton_14
88.0,act,med,hamilton_14
90.0,act,med,hamilton_14
92.0,act,med,hamilton_14
94.0,act,med,hamilton_14
96.0,act,med,hamilton_14
98.0,act,med,hamilton_14
100.0,act,med,hamilton_14
102.0,act,med,hamilton_14
104.0,act,med,hamilton_14
106.0,act,med,hamilton_14
108.0,act,med,hamilton_14
110.0,act,med,hamilton_14
112.0,act,med,hamilton_14
114.0,act,med,hamilton_14
116.0,act,med,hamilton_14
118.0,act,med,hamilton_14
120.0,act,med,hamilton_14
122.0,act,med,hamilton_14
124.0,act,med,hamilton_14
126.0,act,med,hamilton_14
128.0,act,med,hamilton_14
130.0,act,med,hamilton_14
132.0,act,med,hamilton_14
134.0,act,med,hamilton_14
136.0,act,med,hamilton_14
138.0,act,med,hamilton_14
140.0,act,med,hamilton_14
142.0,act,med,hamilton_14
144.0,act,med,hamilton_14
146.0,act,med,hamilton_14
148.0,act,med,hamilton_14
150.0,act,med,hamilton_14
152.0,act,med,hamilton_14
154.0,act,med,hamilton_14
156.0,act,med,hamilton_14
158.0,act,med,hamilton_14
160.0,act,med,hamilton_14
162.0,act,med,hamilton_14
164.0,act,med,hamilton_14
166.0,act,med,hamilton_14
168.0,act,med,hamilton_14
170.0,act,med,hamilton_14
172.0,act,med,hamilton_14
174.0,act,med,hamilton_14
176.0,act,med,hamilton_14
178.0,act,med,hamilton_14
180.0,act,med,hamilton_14
182.0,act,med,hamilton_14
184.0,act,med,hamilton_14
186.0,act,med,hamilton_14
188.0,act,med,hamilton_14
190.0,act,med,hamilton_14
192.0,act,med,hamilton_14
194.0,act,med,hamilton_14
196.0,act,med,hamilton_14
198.0,act,med,hamilton_14
200.0,act,med,hamilton_14
202.0,act,med,hamilton_14
204.0,act,med,hamilton_14
206.0,act,med,hamilton_14
208.0,act,med,hamilton_14
210.0,act,med,hamilton_14
212.0,act,med,hamilton_14
214.0,act,med,hamilton_14
216.0,act,med,hamilton_14
218.0,act,med,hamilton_14
220.0,act,med,hamilton_14
222.0,act,med,hamilton_14
224.0,act,med,hamilton_14
226.0,act,med,hamilton_14
228.0,act,med,hamilton_14
230.0,act,med,hamilton_14
232.0,act,med,hamilton_14
234.0,act,med,hamilton_14
236.0,act,med,hamilton_14
238.0,act,med,hamilton_14
240.0,act,med,hamilton_14
242.0,act,med,hamilton_14
244.0,act,med,hamilton_14
246.0,act,med,hamilton_14
248.0,act,med,hamilton_14
250.0,act,med,hamilton_14
252.0,act,med,hamilton_14
254.0,act,med,hamilton_14
256.0,act,med,hamilton_14
258.0,act,med,hamilton_14
260.0,act,med,hamilton_14
262.0,act,med,hamilton_14
264.0,act,med,hamilton_14
266.0,act,med,hamilton_14
268.0,act,med,hamilton_14
270.0,act,med,hamilton_14
272.0,act,med,hamilton_14
274.0,act,med,hamilton_14
276.0,act,med,hamilton_14
278.0,act,med,hamilton_14
280.0,act,med,hamilton_14
282.0,act,med,hamilton_14
284.0,act,med,hamilton_14
286.0,act,med,hamilton_14
288.0,act,med,hamilton_14
290.0,act,med,hamilton_14
292.0,act,med,hamilton_14
294.0,act,med,hamilton_14
296.0,act,med,hamilton_14
298.0,act,med,hamilton_14
300.0,act,med,hamilton_14
302.0,act,med,hamilton_14
304.0,act,med,hamilton_14
306.0,act,med,hamilton_14
308.0,act,med,hamilton_14
310.0,act,med,hamilton_14
312.0,act,med,hamilton_14
314.0,act,med,hamilton_14
316.0,act,med,hamilton_14
318.0,act,med,hamilton_14
320.0,act,med,hamilton_14
322.0,act,med,hamilton_14
324.0,act,med,hamilton_14
326.0,act,med,hamilton_14
328.0,act,med,hamilton_14
330.0,act,med,hamilton_14
332.0,act,med,hamilton_14
334.0,act,med,hamilton_14
336.0,act,med,hamilton_14
338.0,act,med,hamilton_14
340.0,act,med,hamilton_14
342.0,act,med,hamilton_14
344.0,act,med,hamilton_14
346.0,act,med,hamilton_14
348.0,act,med,hamilton_14
350.0,act,med,hamilton_14
352.0,act,med,hamilton_14
354.0,act,med,hamilton_14
356.0,act,med,hamilton_14
358.0,act,med,hamilton_14
360.0,act,med,hamilton_14
362.0,act,med,hamilton_14
364.0,act,med,hamilton_14
366.0,act,med,hamilton_14
368.0,act,med,hamilton_14
370.0,act,med,hamilton_14
372.0,act,med,hamilton_14
374.0,act,med,hamilton_14
376.0,act,med,hamilton_14
378.0,act,med,hamilton_14
380.0,act,med,hamilton_14
382.0,act,med,hamilton_14
384.0,act,med,hamilton_14
386.0,act,med,hamilton_14
388.0,act,med,hamilton_14
390.0,act,med,hamilton_14
392.0,act,med,hamilton_14
394.0,act,med,hamilton_14
396.0,act,med,hamilton_14
398.0,act,med,hamilton_14
400.0,act,med,hamilton_14
402.0,act,med,hamilton_14
404.0,act,med,hamilton_14
406.0,act,med,hamilton_14
408.0,act,med,hamilton_14
410.0,act,med,hamilton_14
412.0,act,med,hamilton_14
414.0,act,med,hamilton_14
416.0,act,med,hamilton_14
418.0,act,med,hamilton_14
420.0,act,med,hamilton_14
422.0,sw,med,hamilton_14
424.0,sw,med,hamilton_14
426.0,sw,med,hamilton_14
428.0,sw,med,hamilton_14
430.0,sw,med,hamilton_14
432.0,sw,med,hamilton_14
434.0,sw,med,hamilton_14
436.0,sw,med,hamilton_14
438.0,act,med,hamilton_14
440.0,act,med,hamilton_14
442.0,act,med,hamilton_14
444.0,act,med,hamilton_14
446.0,act,med,hamilton_14
448.0,act,med,hamilton_14
450.0,sw,med,hamilton_14
452.0,sw,med,hamilton_14
454.0,sw,med,hamilton_14
456.0,sw,med,hamilton_14
458.0,sw,med,hamilton_14
460.0,sw,med,hamilton_14
462.0,sw,med,hamilton_14
464.0,sw,med,hamilton_14
466.0,sw,med,hamilton_14
468.0,sw,med,hamilton_14
470.0,sw,med,hamilton_14
472.0,sw,med,hamilton_14
474.0,sw,med,hamilton_14
476.0,sw,med,hamilton_14
478.0,sw,med,hamilton_14
480.0,sw,med,hamilton_14
482.0,sw,med,hamilton_14
484.0,sw,med,hamilton_14
486.0,sw,med,hamilton_14
488.0,sw,med,hamilton_14
490.0,sw,med,hamilton_14
492.0,sw,med,hamilton_14
494.0,sw,med,hamilton_14
496.0,sw,med,hamilton_14
498.0,sw,med,hamilton_14
500.0,sw,med,hamilton_14
502.0,sw,med,hamilton_14
504.0,sw,med,hamilton_14
506.0,sw,med,hamilton_14
508.0,sw,med,hamilton_14
510.0,sw,med,hamilton_14
512.0,sw,med,hamilton_14
514.0,sw,med,hamilton_14
516.0,sw,med,hamilton_14
518.0,sw,med,hamilton_14
520.0,sw,med,hamilton_14
522.0,sw,med,hamilton_14
524.0,sw,med,hamilton_14
526.0,sw,med,hamilton_14
528.0,sw,med,hamilton_14
530.0,sw,med,hamilton_14
532.0,sw,med,hamilton_14
534.0,sw,med,hamilton_14
536.0,sw,med,hamilton_14
538.0,sw,med,hamilton_14
540.0,sw,med,hamilton_14
542.0,sw,med,hamilton_14
544.0,act,med,hamilton_14
546.0,act,med,hamilton_14
548.0,act,med,hamilton_14
550.0,act,med,hamilton_14
552.0,act,med,hamilton_14
554.0,act,med,hamilton_14
556.0,act,med,hamilton_14
558.0,act,med,hamilton_14
560.0,act,med,hamilton_14
562.0,act,med,hamilton_14
564.0,act,med,hamilton_14
566.0,act,med,hamilton_14
568.0,act,med,hamilton_14
570.0,act,med,hamilton_14
572.0,act,med,hamilton_14
574.0,act,med,hamilton_14
576.0,act,med,hamilton_14
578.0,act,med,hamilton_14
580.0,act,med,hamilton_14
582.0,act,med,hamilton_14
584.0,act,med,hamilton_14
586.0,act,med,hamilton_14
588.0,act,med,hamilton_14
590.0,act,med,hamilton_14
592.0,act,med,hamilton_14
594.0,act,med,hamilton_14
596.0,act,med,hamilton_14
598.0,act,med,hamilton_14
600.0,act,med,hamilton_14
602.0,act,med,hamilton_14
604.0,act,med,hamilton_14
606.0,act,med,hamilton_14
608.0,act,med,hamilton_14
610.0,act,med,hamilton_14
612.0,act,med,hamilton_14
614.0,act,med,hamilton_14
616.0,act,med,hamilton_14
618.0,act,med,hamilton_14
620.0,act,med,hamilton_14
622.0,act,med,hamilton_14
624.0,act,med,hamilton_14
626.0,act,med,hamilton_14
628.0,act,med,hamilton_14
630.0,act,med,hamilton_14
632.0,act,med,hamilton_14
634.0,act,med,hamilton_14
636.0,act,med,hamilton_14
638.0,act,med,hamilton_14
640.0,act,med,hamilton_14
642.0,act,med,hamilton_14
644.0,act,med,hamilton_14
646.0,act,med,hamilton_14
648.0,act,med,hamilton_14
650.0,act,med,hamilton_14
652.0,act,med,hamilton_14
654.0,act,med,hamilton_14
656.0,act,med,hamilton_14
658.0,act,med,hamilton_14
660.0,act,med,hamilton_14
662.0,act,med,hamilton_14
664.0,act,med,hamilton_14
666.0,act,med,hamilton_14
668.0,act,med,hamilton_14
670.0,act,med,hamilton_14
672.0,act,med,hamilton_14
674.0,act,med,hamilton_14
676.0,act,med,hamilton_14
678.0,act,med,hamilton_14
680.0,act,med,hamilton_14
682.0,act,med,hamilton_14
684.0,act,med,hamilton_14
686.0,act,med,hamilton_14
688.0,act,med,hamilton_14
690.0,act,med,hamilton_14
692.0,act,med,hamilton_14
694.0,act,med,hamilton_14
696.0,act,med,hamilton_14
698.0,act,med,hamilton_14
700.0,act,med,hamilton_14
702.0,act,med,hamilton_14
704.0,act,med,hamilton_14
706.0,act,med,hamilton_14
708.0,act,med,hamilton_14
710.0,act,med,hamilton_14
712.0,act,med,hamilton_14
714.0,sw,med,hamilton_14
716.0,sw,med,hamilton_14
718.0,sw,med,hamilton_14
720.0,sw,med,hamilton_14
722.0,sw,med,hamilton_14
724.0,sw,med,hamilton_14
726.0,sw,med,hamilton_14
728.0,sw,med,hamilton_14
730.0,sw,med,hamilton_14
732.0,sw,med,hamilton_14
734.0,sw,med,hamilton_14
736.0,sw,med,hamilton_14
738.0,sw,med,hamilton_14
740.0,sw,med,hamilton_14
742.0,sw,med,hamilton_14
744.0,sw,med,hamilton_14
746.0,sw,med,hamilton_14
748.0,sw,med,hamilton_14
750.0,sw,med,hamilton_14
752.0,sw,med,hamilton_14
754.0,sw,med,hamilton_14
756.0,sw,med,hamilton_14
758.0,sw,med,hamilton_14
760.0,sw,med,hamilton_14
762.0,sw,med,hamilton_14
764.0,sw,med,hamilton_14
766.0,sw,med,hamilton_14
768.0,sw,med,hamilton_14
770.0,sw,med,hamilton_14
772.0,sw,med,hamilton_14
774.0,sw,med,hamilton_14
776.0,sw,med,hamilton_14
778.0,sw,med,hamilton_14
780.0,sw,med,hamilton_14
782.0,sw,med,hamilton_14
784.0,sw,med,hamilton_14
786.0,sw,med,hamilton_14
788.0,sw,med,hamilton_14
790.0,sw,med,hamilton_14
792.0,sw,med,hamilton_14
794.0,sw,med,hamilton_14
796.0,sw,med,hamilton_14
798.0,sw,med,hamilton_14
800.0,sw,med,hamilton_14
802.0,sw,med,hamilton_14
804.0,sw,med,hamilton_14
806.0,sw,med,hamilton_14
808.0,sw,med,hamilton_14
810.0,sw,med,hamilton_14
812.0,sw,med,hamilton_14
814.0,sw,med,hamilton_14
816.0,sw,med,hamilton_14
818.0,sw,med,hamilton_14
820.0,sw,med,hamilton_14
822.0,sw,med,hamilton_14
824.0,sw,med,hamilton_14
826.0,sw,med,hamilton_14
828.0,sw,med,hamilton_14
830.0,sw,med,hamilton_14
832.0,sw,med,hamilton_14
834.0,sw,med,hamilton_14
836.0,sw,med,hamilton_14
838.0,sw,med,hamilton_14
840.0,sw,med,hamilton_14
842.0,sw,med,hamilton_14
844.0,sw,med,hamilton_14
846.0,sw,med,hamilton_14
848.0,sw,med,hamilton_14
850.0,sw,med,hamilton_14
852.0,sw,med,hamilton_14
854.0,sw,med,hamilton_14
856.0,sw,med,hamilton_14
858.0,sw,med,hamilton_14
860.0,sw,med,hamilton_14
862.0,sw,med,hamilton_14
864.0,sw,med,hamilton_14
866.0,sw,med,hamilton_14
868.0,sw,med,hamilton_14
870.0,sw,med,hamilton_14
872.0,sw,med,hamilton_14
874.0,sw,med,hamilton_14
876.0,sw,med,hamilton_14
878.0,sw,med,hamilton_14
880.0,sw,med,hamilton_14
882.0,sw,med,hamilton_14
884.0,sw,med,hamilton_14
886.0,sw,med,hamilton_14
888.0,sw,med,hamilton_14
890.0,sw,med,hamilton_14
892.0,sw,med,hamilton_14
894.0,sw,med,hamilton_14
896.0,sw,med,hamilton_14
898.0,sw,med,hamilton_14
900.0,sw,med,hamilton_14
902.0,sw,med,hamilton_14
904.0,sw,med,hamilton_14
906.0,sw,med,hamilton_14
908.0,sw,med,hamilton_14
910.0,sw,med,hamilton_14
912.0,sw,med,hamilton_14
914.0,sw,med,hamilton_14
916.0,sw,med,hamilton_14
918.0,sw,med,hamilton_14
920.0,sw,med,hamilton_14
922.0,sw,med,hamilton_14
924.0,sw,med,hamilton_14
926.0,sw,med,hamilton_14
928.0,sw,med,hamilton_14
930.0,sw,med,hamilton_14
932.0,sw,med,hamilton_14
934.0,sw,med,hamilton_14
936.0,sw,med,hamilton_14
938.0,sw,med,hamilton_14
940.0,sw,med,hamilton_14
942.0,sw,med,hamilton_14
944.0,sw,med,hamilton_14
946.0,sw,med,hamilton_14
948.0,sw,med,hamilton_14
950.0,sw,med,hamilton_14
952.0,sw,med,hamilton_14
954.0,sw,med,hamilton_14
956.0,sw,med,hamilton_14
958.0,sw,med,hamilton_14
960.0,sw,med,hamilton_14
962.0,sw,med,hamilton_14
964.0,sw,med,hamilton_14
966.0,sw,med,hamilton_14
968.0,sw,med,hamilton_14
970.0,sw,med,hamilton_14
972.0,sw,med,hamilton_14
974.0,sw,med,hamilton_14
976.0,sw,med,hamilton_14
978.0,sw,med,hamilton_14
980.0,sw,med,hamilton_14
982.0,sw,med,hamilton_14
984.0,sw,med,hamilton_14
986.0,sw,med,hamilton_14
988.0,sw,med,hamilton_14
990.0,sw,med,hamilton_14
992.0,sw,med,hamilton_14
994.0,sw,med,hamilton_14
996.0,sw,med,hamilton_14
998.0,act,med,hamilton_14
1000.0,act,med,hamilton_14
1002.0,act,med,hamilton_14
1004.0,act,med,hamilton_14
1006.0,act,med,hamilton_14
1008.0,act,med,hamilton_14
1010.0,act,med,hamilton_14
1012.0,act,med,hamilton_14
1014.0,act,med,hamilton_14
1016.0,act,med,hamilton_14
1018.0,act,med,hamilton_14
1020.0,act,med,hamilton_14
1022.0,act,med,hamilton_14
1024.0,act,med,hamilton_14
1026.0,act,med,hamilton_14
1028.0,sw,med,hamilton_14
1030.0,sw,med,hamilton_14
1032.0,sw,med,hamilton_14
1034.0,sw,med,hamilton_14
1036.0,sw,med,hamilton_14
1038.0,sw,med,hamilton_14
1040.0,sw,med,hamilton_14
1042.0,sw,med,hamilton_14
1044.0,sw,med,hamilton_14
1046.0,sw,med,hamilton_14
1048.0,sw,med,hamilton_14
1050.0,sw,med,hamilton_14
1052.0,sw,med,hamilton_14
1054.0,sw,med,hamilton_14
1056.0,sw,med,hamilton_14
1058.0,sw,med,hamilton_14
1060.0,sw,med,hamilton_14
1062.0,sw,med,hamilton_14
1064.0,sw,med,hamilton_14
1066.0,sw,med,hamilton_14
1068.0,sw,med,hamilton_14
1070.0,sw,med,hamilton_14
1072.0,sw,med,hamilton_14
1074.0,sw,med,hamilton_14
1076.0,sw,med,hamilton_14
1078.0,sw,med,hamilton_14
1080.0,sw,med,hamilton_14
1082.0,sw,med,hamilton_14
1084.0,sw,med,hamilton_14
1086.0,sw,med,hamilton_14
1088.0,sw,med,hamilton_14
1090.0,sw,med,hamilton_14
1092.0,sw,med,hamilton_14
1094.0,sw,med,hamilton_14
1096.0,sw,med,hamilton_14
1098.0,sw,med,hamilton_14
1100.0,sw,med,hamilton_14
1102.0,sw,med,hamilton_14
1104.0,sw,med,hamilton_14
1106.0,sw,med,hamilton_14
1108.0,sw,med,hamilton_14
1110.0,sw,med,hamilton_14
1112.0,sw,med,hamilton_14
1114.0,sw,med,hamilton_14
1116.0,sw,med,hamilton_14
1118.0,sw,med,hamilton_14
1120.0,sw,med,hamilton_14
1122.0,sw,med,hamilton_14
1124.0,sw,med,hamilton_14
1126.0,sw,med,hamilton_14
1128.0,sw,med,hamilton_14
1130.0,sw,med,hamilton_14
1132.0,sw,med,hamilton_14
1134.0,sw,med,hamilton_14
1136.0,sw,med,hamilton_14
1138.0,sw,med,hamilton_14
1140.0,sw,med,hamilton_14
1142.0,sw,med,hamilton_14
1144.0,sw,med,hamilton_14
1146.0,sw,med,hamilton_14
1148.0,sw,med,hamilton_14
1150.0,sw,med,hamilton_14
1152.0,sw,med,hamilton_14
1154.0,sw,med,hamilton_14
1156.0,sw,med,hamilton_14
1158.0,sw,med,hamilton_14
1160.0,sw,med,hamilton_14
1162.0,sw,med,hamilton_14
1164.0,sw,med,hamilton_14
1166.0,sw,med,hamilton_14
1168.0,sw,med,hamilton_14
1170.0,sw,med,hamilton_14
1172.0,sw,med,hamilton_14
1174.0,sw,med,hamilton_14
1176.0,sw,med,hamilton_14
1178.0,sw,med,hamilton_14
1180.0,sw,med,hamilton_14
1182.0,sw,med,hamilton_14
1184.0,sw,med,hamilton_14
1186.0,sw,med,hamilton_14
1188.0,sw,med,hamilton_14
1190.0,sw,med,hamilton_14
1192.0,sw,med,hamilton_14
1194.0,sw,med,hamilton_14
1196.0,sw,med,hamilton_14
1198.0,sw,med,hamilton_14
1200.0,sw,med,hamilton_14
1202.0,sw,med,hamilton_14
1204.0,sw,med,hamilton_14
1206.0,sw,med,hamilton_14
1208.0,sw,med,hamilton_14
1210.0,sw,med,hamilton_14
1212.0,sw,med,hamilton_14
1214.0,sw,med,hamilton_14
1216.0,sw,med,hamilton_14
1218.0,sw,med,hamilton_14
1220.0,sw,med,hamilton_14
1222.0,sw,med,hamilton_14
1224.0,sw,med,hamilton_14
1226.0,sw,med,hamilton_14
1228.0,sw,med,hamilton_14
1230.0,sw,med,hamilton_14
1232.0,sw,med,hamilton_14
1234.0,sw,med,hamilton_14
1236.0,sw,med,hamilton_14
1238.0,sw,med,hamilton_14
1240.0,sw,med,hamilton_14
1242.0,sw,med,hamilton_14
1244.0,sw,med,hamilton_14
1246.0,sw,med,hamilton_14
1248.0,sw,med,hamilton_14
1250.0,sw,med,hamilton_14
1252.0,sw,med,hamilton_14
1254.0,sw,med,hamilton_14
1256.0,sw,med,hamilton_14
1258.0,sw,med,hamilton_14
1260.0,sw,med,hamilton_14
1262.0,sw,med,hamilton_14
1264.0,sw,med,hamilton_14
1266.0,sw,med,hamilton_14
1268.0,sw,med,hamilton_14
1270.0,act,med,hamilton_14
1272.0,act,med,hamilton_14
1274.0,act,med,hamilton_14
1276.0,act,med,hamilton_14
1278.0,act,med,hamilton_14
1280.0,act,med,hamilton_14
1282.0,act,med,hamilton_14
1284.0,act,med,hamilton_14
1286.0,sw,med,hamilton_14
1288.0,sw,med,hamilton_14
1290.0,sw,med,hamilton_14
1292.0,act,med,hamilton_14
1294.0,act,med,hamilton_14
1296.0,act,med,hamilton_14
1298.0,act,med,hamilton_14
1300.0,act,med,hamilton_14
1302.0,act,med,hamilton_14
1304.0,act,med,hamilton_14
1306.0,act,med,hamilton_14
1308.0,act,med,hamilton_14
1310.0,sw,med,hamilton_14
1312.0,sw,med,hamilton_14
1314.0,sw,med,hamilton_14
1316.0,sw,med,hamilton_14
1318.0,act,med,hamilton_14
1320.0,act,med,hamilton_14
1322.0,act,med,hamilton_14
1324.0,act,med,hamilton_14
1326.0,act,med,hamilton_14
1328.0,act,med,hamilton_14
1330.0,act,med,hamilton_14
1332.0,act,med,hamilton_14
1334.0,sw,med,hamilton_14
1336.0,sw,med,hamilton_14
1338.0,sw,med,hamilton_14
1340.0,sw,med,hamilton_14
1342.0,sw,med,hamilton_14
1344.0,sw,med,hamilton_14
1346.0,sw,med,hamilton_14
1348.0,sw,med,hamilton_14
1350.0,sw,med,hamilton_14
1352.0,sw,med,hamilton_14
1354.0,sw,med,hamilton_14
1356.0,sw,med,hamilton_14
1358.0,sw,med,hamilton_14
1360.0,sw,med,hamilton_14
1362.0,sw,med,hamilton_14
1364.0,sw,med,hamilton_14
1366.0,sw,med,hamilton_14
1368.0,sw,med,hamilton_14
1370.0,sw,med,hamilton_14
1372.0,sw,med,hamilton_14
1374.0,sw,med,hamilton_14
1376.0,sw,med,hamilton_14
1378.0,sw,med,hamilton_14
1380.0,sw,med,hamilton_14
1382.0,sw,med,hamilton_14
1384.0,sw,med,hamilton_14
1386.0,sw,med,hamilton_14
1388.0,sw,med,hamilton_14
1390.0,sw,med,hamilton_14
1392.0,sw,med,hamilton_14
1394.0,sw,med,hamilton_14
1396.0,sw,med,hamilton_14
1398.0,sw,med,hamilton_14
1400.0,sw,med,hamilton_14
1402.0,sw,med,hamilton_14
1404.0,sw,med,hamilton_14
1406.0,sw,med,hamilton_14
1408.0,sw,med,hamilton_14
1410.0,sw,med,hamilton_14
1412.0,sw,med,hamilton_14
1414.0,sw,med,hamilton_14
1416.0,sw,med,hamilton_14
1418.0,sw,med,hamilton_14
1420.0,sw,med,hamilton_14
1422.0,sw,med,hamilton_14
1424.0,sw,med,hamilton_14
1426.0,sw,med,hamilton_14
1428.0,sw,med,hamilton_14
1430.0,sw,med,hamilton_14
1432.0,sw,med,hamilton_14
1434.0,sw,med,hamilton_14
1436.0,sw,med,hamilton_14
1438.0,sw,med,hamilton_14
1440.0,sw,med,hamilton_14
1442.0,sw,med,hamilton_14
1444.0,sw,med,hamilton_14
1446.0,sw,med,hamilton_14
1448.0,sw,med,hamilton_14
1450.0,sw,med,hamilton_14
1452.0,sw,med,hamilton_14
1454.0,sw,med,hamilton_14
1456.0,sw,med,hamilton_14
1458.0,sw,med,hamilton_14
1460.0,sw,med,hamilton_14
1462.0,sw,med,hamilton_14
1464.0,sw,med,hamilton_14
1466.0,sw,med,hamilton_14
1468.0,sw,med,hamilton_14
1470.0,sw,med,hamilton_14
1472.0,sw,med,hamilton_14
1474.0,sw,med,hamilton_14
1476.0,sw,med,hamilton_14
1478.0,sw,med,hamilton_14
1480.0,sw,med,hamilton_14
1482.0,sw,med,hamilton_14
1484.0,sw,med,hamilton_14
1486.0,sw,med,hamilton_14
1488.0,sw,med,hamilton_14
1490.0,sw,med,hamilton_14
1492.0,sw,med,hamilton_14
1494.0,sw,med,hamilton_14
1496.0,sw,med,hamilton_14
1498.0,sw,med,hamilton_14
1500.0,sw,med,hamilton_14
1502.0,sw,med,hamilton_14
1504.0,sw,med,hamilton_14
1506.0,sw,med,hamilton_14
1508.0,sw,med,hamilton_14
1510.0,sw,med,hamilton_14
1512.0,sw,med,hamilton_14
1514.0,sw,med,hamilton_14
1516.0,sw,med,hamilton_14
1518.0,sw,med,hamilton_14
1520.0,sw,med,hamilton_14
1522.0,sw,med,hamilton_14
1524.0,sw,med,hamilton_14
1526.0,sw,med,hamilton_14
1528.0,sw,med,hamilton_14
1530.0,sw,med,hamilton_14
1532.0,sw,med,hamilton_14
1534.0,sw,med,hamilton_14
1536.0,sw,med,hamilton_14
1538.0,sw,med,hamilton_14
1540.0,sw,med,hamilton_14
1542.0,sw,med,hamilton_14
1544.0,sw,med,hamilton_14
1546.0,sw,med,hamilton_14
1548.0,sw,med,hamilton_14
1550.0,sw,med,hamilton_14
1552.0,sw,med,hamilton_14
1554.0,sw,med,hamilton_14
1556.0,sw,med,hamilton_14
1558.0,sw,med,hamilton_14
1560.0,sw,med,hamilton_14
1562.0,sw,med,hamilton_14
1564.0,sw,med,hamilton_14
1566.0,sw,med,hamilton_14
1568.0,sw,med,hamilton_14
1570.0,sw,med,hamilton_14
1572.0,sw,med,hamilton_14
1574.0,sw,med,hamilton_14
1576.0,sw,med,hamilton_14
1578.0,sw,med,hamilton_14
1580.0,sw,med,hamilton_14
1582.0,sw,med,hamilton_14
1584.0,sw,med,hamilton_14
1586.0,sw,med,hamilton_14
1588.0,act,med,hamilton_14
1590.0,act,med,hamilton_14
1592.0,act,med,hamilton_14
1594.0,act,med,hamilton_14
1596.0,act,med,hamilton_14
1598.0,act,med,hamilton_14
1600.0,act,med,hamilton_14
1602.0,act,med,hamilton_14
1604.0,act,med,hamilton_14
1606.0,act,med,hamilton_14
1608.0,act,med,hamilton_14
1610.0,act,med,hamilton_14
1612.0,act,med,hamilton_14
1614.0,act,med,hamilton_14
1616.0,act,med,hamilton_14
1618.0,act,med,hamilton_14
1620.0,act,med,hamilton_14
1622.0,act,med,hamilton_14
1624.0,act,med,hamilton_14
1626.0,act,med,hamilton_14
1628.0,act,med,hamilton_14
1630.0,act,med,hamilton_14
1632.0,act,med,hamilton_14
1634.0,act,med,hamilton_14
1636.0,act,med,hamilton_14
1638.0,act,med,hamilton_14
1640.0,act,med,hamilton_14
1642.0,sw,med,hamilton_14
1644.0,sw,med,hamilton_14
1646.0,sw,med,hamilton_14
1648.0,act,med,hamilton_14
1650.0,act,med,hamilton_14
1652.0,act,med,hamilton_14
1654.0,act,med,hamilton_14
1656.0,act,med,hamilton_14
1658.0,act,med,hamilton_14
1660.0,act,med,hamilton_14
1662.0,act,med,hamilton_14
1664.0,act,med,hamilton_14
1666.0,sw,med,hamilton_14
1668.0,sw,med,hamilton_14
1670.0,sw,med,hamilton_14
1672.0,sw,med,hamilton_14
1674.0,sw,med,hamilton_14
1676.0,sw,med,hamilton_14
1678.0,sw,med,hamilton_14
1680.0,sw,med,hamilton_14
1682.0,sw,med,hamilton_14
1684.0,sw,med,hamilton_14
1686.0,sw,med,hamilton_14
1688.0,sw,med,hamilton_14
1690.0,sw,med,hamilton_14
1692.0,sw,med,hamilton_14
1694.0,sw,med,hamilton_14
1696.0,sw,med,hamilton_14
1698.0,sw,med,hamilton_14
1700.0,sw,med,hamilton_14
1702.0,sw,med,hamilton_14
1704.0,sw,med,hamilton_14
1706.0,sw,med,hamilton_14
1708.0,sw,med,hamilton_14
1710.0,sw,med,hamilton_14
1712.0,sw,med,hamilton_14
1714.0,sw,med,hamilton_14
1716.0,sw,med,hamilton_14
1718.0,sw,med,hamilton_14
1720.0,sw,med,hamilton_14
1722.0,sw,med,hamilton_14
1724.0,sw,med,hamilton_14
1726.0,sw,med,hamilton_14
1728.0,sw,med,hamilton_14
1730.0,sw,med,hamilton_14
1732.0,sw,med,hamilton_14
1734.0,sw,med,hamilton_14
1736.0,sw,med,hamilton_14
1738.0,sw,med,hamilton_14
1740.0,sw,med,hamilton_14
1742.0,sw,med,hamilton_14
1744.0,sw,med,hamilton_14
1746.0,sw,med,hamilton_14
1748.0,sw,med,hamilton_14
1750.0,sw,med,hamilton_14
1752.0,sw,med,hamilton_14
