n_best,neuron_id,score,session_name
9,1107,0.02208093656675214,hamilton_02
10,1107,0.017026738157879584,hamilton_02
11,1107,0.0258960679006645,hamilton_02
12,1107,0.08046518660686112,hamilton_02
13,1107,0.1085269513623374,hamilton_02
14,1107,0.12323564157342881,hamilton_02
15,1107,0.16268317596012255,hamilton_02
1,1108,-0.00035149384885762024,hamilton_02
2,1108,-0.00035149384885762024,hamilton_02
3,1108,-0.00035149384885762024,hamilton_02
4,1108,-0.00035149384885766464,hamilton_02
5,1108,-0.0003508771929823684,hamilton_02
6,1108,-0.00035149384885766464,hamilton_02
7,1108,-0.0003508771929824128,hamilton_02
8,1108,-0.00035149384885766464,hamilton_02
9,1108,-0.00035149384885766464,hamilton_02
10,1108,-0.00035149384885762024,hamilton_02
11,1108,-0.00035149384885762024,hamilton_02
12,1108,-0.0003508771929823684,hamilton_02
13,1108,-0.0003508771929824128,hamilton_02
14,1108,-0.00035149384885762024,hamilton_02
15,1108,-0.00035149384885762024,hamilton_02
1,1109,-0.009996380457093057,hamilton_02
2,1109,0.07071770595059265,hamilton_02
3,1109,0.08383193958472675,hamilton_02
4,1109,0.014662723098745566,hamilton_02
5,1109,0.08135242117335824,hamilton_02
6,1109,0.11584746836510071,hamilton_02
7,1109,-0.1410756181052364,hamilton_02
8,1109,0.005281546087947997,hamilton_02
9,1109,0.09488039571905671,hamilton_02
10,1109,-0.010946065015035611,hamilton_02
11,1109,0.13227203443219684,hamilton_02
12,1109,0.036550424245753145,hamilton_02
13,1109,0.11594864992497551,hamilton_02
14,1109,0.07803644293463434,hamilton_02
15,1109,0.09653644918680537,hamilton_02
1,1110,-0.002654881351718652,hamilton_02
2,1110,0.009224062565523727,hamilton_02
3,1110,0.027745340569019207,hamilton_02
4,1110,0.06331678321803311,hamilton_02
5,1110,0.05841480022977639,hamilton_02
6,1110,0.012463373103160657,hamilton_02
7,1110,0.03775607753536063,hamilton_02
8,1110,0.031726659311711855,hamilton_02
9,1110,0.03377799059686415,hamilton_02
10,1110,-0.01200529090429323,hamilton_02
11,1110,-0.08610440613340424,hamilton_02
12,1110,-0.426938938928195,hamilton_02
13,1110,0.0443884797136709,hamilton_02
14,1110,0.05177221641327634,hamilton_02
15,1110,0.05140441471780786,hamilton_02
1,1111,0.020113902325119604,hamilton_02
2,1111,0.033106339195512646,hamilton_02
3,1111,0.04007093332354541,hamilton_02
4,1111,0.04485911700321943,hamilton_02
5,1111,0.03134337375244682,hamilton_02
6,1111,0.05841660447586274,hamilton_02
7,1111,0.05753478490271813,hamilton_02
8,1111,0.013943331301072082,hamilton_02
9,1111,0.06226811267058781,hamilton_02
10,1111,0.05053597099807483,hamilton_02
11,1111,0.0709843014766492,hamilton_02
12,1111,0.08295601788621776,hamilton_02
13,1111,0.02724648111813892,hamilton_02
14,1111,0.06025469925409157,hamilton_02
15,1111,0.10547571934259037,hamilton_02
1,1143,-0.00031146592711346345,hamilton_13
2,1143,-0.0070083313022603734,hamilton_13
3,1143,-0.004875415409758954,hamilton_13
4,1143,-0.005479288105186564,hamilton_13
5,1143,-0.010092137006623014,hamilton_13
6,1143,-0.010623230356587143,hamilton_13
7,1143,-0.0076633623063271815,hamilton_13
8,1143,-0.003013170150867417,hamilton_13
9,1143,-0.003838462931248676,hamilton_13
10,1143,-0.005944717006790601,hamilton_13
11,1143,-0.012407252699368997,hamilton_13
12,1143,-0.0054060368053785,hamilton_13
13,1143,-0.01809509504277016,hamilton_13
14,1143,-0.00828777803674594,hamilton_13
15,1143,-0.010043608743857967,hamilton_13
1,1144,0.07207435349522073,hamilton_13
2,1144,0.09089099077749588,hamilton_13
3,1144,0.13948079309666436,hamilton_13
4,1144,0.19932671472692054,hamilton_13
5,1144,0.21069526885453077,hamilton_13
6,1144,0.25852855727815427,hamilton_13
