neuron_id,F1 Score,session_name,window,group
1587,0.3999998459144491,hamilton_20,comp,CIT
1588,0.3999998459144491,hamilton_20,comp,CIT
1589,0.3999998459144491,hamilton_20,comp,CIT
1590,0.3999998459144491,hamilton_20,comp,CIT
1592,0.3999998459144491,hamilton_20,comp,CIT
1593,0.3999998459144491,hamilton_20,comp,CIT
1594,0.3999998459144491,hamilton_20,comp,CIT
1595,0.4160609921660504,hamilton_20,comp,CIT
1596,0.3999998459144491,hamilton_20,comp,CIT
1597,0.3999998459144491,hamilton_20,comp,CIT
1598,0.3999998459144491,hamilton_20,comp,CIT
1599,0.3999998459144491,hamilton_20,comp,CIT
1600,0.3999998459144491,hamilton_20,comp,CIT
1601,0.3999998459144491,hamilton_20,comp,CIT
1602,0.3999998459144491,hamilton_20,comp,CIT
1603,0.3999998459144491,hamilton_20,comp,CIT
1604,0.3999998459144491,hamilton_20,comp,CIT
1605,0.3999998459144491,hamilton_20,comp,CIT
1606,0.5754633486660475,hamilton_20,comp,CIT
1608,0.3999998459144491,hamilton_20,comp,CIT
1609,0.3999998459144491,hamilton_20,comp,CIT
1610,0.3999998459144491,hamilton_20,comp,CIT
1611,0.3999998459144491,hamilton_20,comp,CIT
